timestamp_ns,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,linacc_x_m_s2,linacc_y_m_s2,linacc_z_m_s2
7143132315000,6.623046875,1.0859375,-1.939453125,2.2109375,3.234375,-1.578125
7143134919000,6.38671875,1.107421875,-2.0390625,2.26953125,3.546875,-1.796875
7143137449000,6.08203125,1.1875,-2.12109375,2.3671875,3.7734375,-2.1171875
7143143349000,5.3359375,1.3671875,-2.205078125,2.4765625,4.19140625,-2.37109375
7143149881000,3.798828125,1.7890625,-2.140625,2.8515625,4.61328125,-3.21875
7143157445000,1.919921875,2.306640625,-1.904296875,1.875,4.56640625,-4.5234375
7143162383000,0.5859375,2.69921875,-1.740234375,1.578125,4.79296875,-5.34375
7143164797000,-0.1015625,2.90234375,-1.650390625,1.05859375,4.9921875,-6.140625
7143167312000,-0.779296875,3.080078125,-1.5859375,1.02734375,5.0234375,-6.0703125
7143169884000,-1.44921875,3.23046875,-1.509765625,0.2265625,5.36328125,-6.52734375
7143172298000,-2.12109375,3.3359375,-1.431640625,-0.6640625,5.58203125,-6.82421875
7143177223000,-3.400390625,3.49609375,-1.37109375,-0.734375,5.59765625,-6.66015625
7143179820000,-3.96875,3.529296875,-1.37109375,-1.62890625,5.60546875,-6.82421875
7143182387000,-4.484375,3.529296875,-1.373046875,-1.92578125,5.54296875,-6.87109375
7143184764000,-4.970703125,3.5234375,-1.376953125,-1.96484375,5.52734375,-6.78515625
7143187273000,-5.392578125,3.48046875,-1.373046875,-2.0625,5.28125,-7.06640625
7143189928000,-5.74609375,3.427734375,-1.3828125,-2.1015625,5.25,-6.98046875
7143192179000,-6.0234375,3.310546875,-1.375,-2.20703125,4.96875,-7.484375
7143194847000,-6.228515625,3.19140625,-1.357421875,-2.265625,4.57421875,-8.21484375
7143197206000,-6.361328125,3.02734375,-1.333984375,-2.375,4.125,-8.90234375
7143204724000,-6.40625,2.3984375,-1.26953125,-2.91796875,3.42578125,-10.0703125
7143212218000,-5.9765625,1.591796875,-1.224609375,-3.484375,3.1015625,-10.32421875
7143221504000,-5.466796875,0.63671875,-1.251953125,-4.43359375,2.30078125,-9.07421875
7143224700000,-5.20703125,0.015625,-1.25390625,-4.39453125,1.828125,-8.421875
7143227310000,-5.091796875,-0.26953125,-1.255859375,-4.39453125,1.14453125,-7.875
7143229565000,-4.98046875,-0.564453125,-1.25,-4.39453125,1.11328125,-7.8828125
7143232246000,-4.8515625,-0.849609375,-1.232421875,-4.3671875,0.25,-7.28515625
7143237010000,-4.548828125,-1.375,-1.134765625,-4.34375,0.1796875,-7.33203125
7143244602000,-4.0703125,-2.1328125,-0.865234375,-4.234375,-1.54296875,-5.66796875
7143252168000,-3.6484375,-2.755859375,-0.439453125,-3.6484375,-3.296875,-3.2734375
7143259596000,-3.166015625,-3.189453125,0.056640625,-2.97265625,-6.0,0.27734375
7143264483000,-2.6796875,-3.3671875,0.4140625,-2.90234375,-6.0703125,0.12890625
7143267124000,-2.369140625,-3.423828125,0.5859375,-2.9296875,-6.80859375,0.875
7143269462000,-2.04296875,-3.49609375,0.755859375,-2.95703125,-7.25,1.5234375
7143272066000,-1.68359375,-3.5625,0.943359375,-2.8203125,-7.51171875,2.1484375
7143274707000,-1.3125,-3.6328125,1.095703125,-2.6484375,-7.6171875,2.76171875
7143279548000,-0.591796875,-3.80859375,1.396484375,-2.5859375,-7.703125,2.59765625
7143282506000,-0.2421875,-3.896484375,1.533203125,-2.27734375,-7.6171875,3.26953125
7143284655000,0.05859375,-3.974609375,1.646484375,-1.9296875,-7.37109375,3.98828125
7143286989000,0.333984375,-4.02734375,1.744140625,-1.90625,-7.41015625,3.90234375
7143289503000,0.58984375,-4.060546875,1.814453125,-1.58984375,-7.19921875,4.5078125
7143291859000,0.8515625,-4.083984375,1.876953125,-1.3359375,-6.953125,5.1328125
7143294679000,1.08203125,-4.111328125,1.923828125,-0.99609375,-6.80078125,5.6328125
7143299433000,1.51953125,-4.087890625,1.9765625,-0.93359375,-6.87109375,5.453125
7143303771000,1.71875,-4.0390625,1.974609375,-0.03125,-6.6328125,6.2109375
7143311551000,2.201171875,-3.751953125,1.99609375,0.8359375,-6.6484375,7.09375
7143319414000,2.505859375,-3.431640625,2.0234375,1.75390625,-6.609375,7.671875
7143323294000,2.630859375,-3.162109375,2.06640625,2.3515625,-6.45703125,7.87890625
7143326984000,2.716796875,-2.802734375,2.16015625,2.375,-6.52734375,7.75390625
7143329442000,2.70703125,-2.626953125,2.212890625,3.21484375,-5.66796875,7.9765625
7143331838000,2.763671875,-2.509765625,2.234375,2.94921875,-5.92578125,7.77734375
7143334520000,2.80859375,-2.373046875,2.21875,3.55859375,-5.546875,7.1953125
7143336935000,2.859375,-2.197265625,2.21875,3.8828125,-4.953125,6.46875
7143342868000,3.029296875,-1.875,2.162109375,4.06640625,-4.17578125,5.83203125
7143349415000,3.30078125,-1.4609375,1.94921875,4.515625,-2.171875,5.07421875
7143356953000,3.423828125,-1.12890625,1.568359375,5.0625,-0.5546875,4.28515625
7143361946000,3.50390625,-0.916015625,1.177734375,5.0546875,-0.59375,4.26953125
7143364326000,3.548828125,-0.82421875,0.947265625,5.34375,0.80859375,2.98046875
7143366817000,3.623046875,-0.73046875,0.708984375,5.34375,0.80859375,2.98046875
7143369391000,3.72265625,-0.62890625,0.43359375,5.62109375,1.625,2.01171875
7143371802000,3.826171875,-0.517578125,0.1640625,5.70703125,2.53125,1.08984375
7143376826000,4.072265625,-0.36328125,-0.3671875,5.70703125,2.5703125,1.09765625
7143381877000,4.28515625,-0.23046875,-0.8828125,5.6484375,3.265625,0.4140625
7143384614000,4.326171875,-0.087890625,-1.123046875,5.921875,3.84765625,-0.3203125
7143386791000,4.322265625,0.083984375,-1.31640625,6.26953125,4.32421875,-0.7421875
7143389347000,4.26171875,0.294921875,-1.46875,6.609375,5.03515625,-0.99609375
7143391698000,4.123046875,0.53515625,-1.615234375,6.609375,5.08984375,-0.97265625
7143394353000,3.916015625,0.783203125,-1.72265625,6.55078125,5.76171875,-1.24609375
7143396753000,3.63671875,1.0703125,-1.8046875,5.9296875,6.3359375,-1.6015625
7143404132000,2.369140625,2.0234375,-1.966796875,4.51171875,7.38671875,-2.7890625
7143409263000,1.123046875,2.716796875,-1.958984375,4.06640625,8.19140625,-3.125
7143421022000,-1.970703125,3.916015625,-1.80859375,2.49609375,9.3828125,-5.16015625
7143424040000,-3.515625,4.466796875,-1.638671875,2.44921875,9.4296875,-4.97265625
7143426745000,-4.21484375,4.748046875,-1.517578125,2.58984375,9.63671875,-6.46875
7143429255000,-4.849609375,4.99609375,-1.41796875,2.703125,9.6953125,-8.37890625
7143431621000,-5.384765625,5.224609375,-1.328125,2.671875,9.6953125,-8.27734375
7143434186000,-5.826171875,5.419921875,-1.251953125,2.28515625,9.71484375,-10.3828125
7143436632000,-6.1796875,5.55078125,-1.197265625,1.203125,9.86328125,-12.5234375
7143439202000,-6.43359375,5.544921875,-1.208984375,-0.47265625,10.01171875,-14.19921875
7143444131000,-6.751953125,5.1875,-1.341796875,-0.55078125,9.95703125,-13.98828125
7143446591000,-6.822265625,4.888671875,-1.490234375,-2.01171875,9.8203125,-15.09375
7143449110000,-6.828125,4.5390625,-1.654296875,-2.9453125,9.625,-15.609375
7143451603000,-6.779296875,4.138671875,-1.83984375,-2.984375,9.6015625,-15.5234375
7143454323000,-6.701171875,3.712890625,-2.044921875,-3.42578125,9.0703125,-16.07421875
7143456537000,-6.548828125,3.2890625,-2.216796875,-3.44921875,9.0625,-16.01171875
7143459137000,-6.361328125,2.830078125,-2.4140625,-3.3203125,8.796875,-15.9296875
7143461617000,-6.150390625,2.388671875,-2.5703125,-2.98828125,8.34765625,-15.6328125
7143464080000,-5.89453125,1.931640625,-2.740234375,-3.00390625,8.33984375,-15.59375
7143466632000,-5.62890625,1.5078125,-2.873046875,-2.734375,7.72265625,-15.00390625
7143471510000,-5.076171875,0.697265625,-3.140625,-2.734375,7.75390625,-14.98046875
7143474362000,-4.78515625,0.314453125,-3.271484375,-2.62109375,5.6640625,-12.1171875
7143479759000,-4.359375,-0.3984375,-3.484375,-2.56640625,4.29296875,-9.99609375
7143487502000,-3.966796875,-1.1796875,-3.71484375,-2.20703125,0.73046875,-6.4140625
7143495630000,-3.69140625,-1.69140625,-3.654296875,-2.44921875,-2.8046875,-3.984375
7143499016000,-3.455078125,-1.96484375,-3.4453125,-2.40234375,-4.58984375,-2.765625
7143501760000,-3.328125,-2.09375,-3.291015625,-2.20703125,-6.4375,-1.5390625
7143506571000,-3.0859375,-2.30859375,-2.9140625,-2.16796875,-6.3515625,-1.6484375
7143509134000,-2.966796875,-2.40625,-2.697265625,-2.125,-7.94921875,-0.2265625
7143511519000,-2.84765625,-2.47265625,-2.462890625,-1.9296875,-9.31640625,1.1171875
7143514413000,-2.740234375,-2.51171875,-2.2109375,-1.8125,-10.47265625,2.5625
7143521508000,-2.314453125,-2.572265625,-1.4296875,-1.4921875,-12.23828125,5.28125
7143528893000,-1.83984375,-2.462890625,-0.623046875,-1.23046875,-12.84765625,6.23828125
7143538290000,-1.2734375,-2.2265625,0.125,-0.28515625,-14.546875,8.38671875
7143541387000,-0.849609375,-2.068359375,0.5703125,-0.26171875,-14.578125,8.27734375
7143543769000,-0.599609375,-2.021484375,0.791015625,-0.20703125,-15.08203125,8.6875
7143546430000,-0.333984375,-1.99609375,0.984375,-0.09375,-15.59375,8.95703125
