timestamp_ns,gyro_x_rad_s,gyro_y_rad_s,gyro_z_rad_s,linacc_x_m_s2,linacc_y_m_s2,linacc_z_m_s2
2449413853000,-5.47265625,7.41796875,-0.130859375,7.89453125,5.76953125,-4.609375
2449416327000,-5.798828125,7.51171875,-0.21875,7.84765625,5.74609375,-4.4296875
2449418799000,-6.07421875,7.55078125,-0.283203125,7.31640625,5.11328125,-8.1640625
2449423820000,-6.490234375,7.509765625,-0.361328125,6.484375,4.65234375,-9.82421875
2449431306000,-6.47265625,7.005859375,-0.376953125,3.5234375,4.94921875,-14.40234375
2449440567000,-5.369140625,6.0,-0.42578125,0.765625,5.2578125,-18.203125
2449443823000,-4.294921875,5.05078125,-0.552734375,0.6328125,5.171875,-17.953125
2449446745000,-3.7578125,4.5390625,-0.65625,-0.05859375,5.390625,-18.66015625
2449448663000,-3.275390625,4.0390625,-0.734375,-0.30078125,5.7890625,-18.78125
2449451331000,-2.8046875,3.568359375,-0.833984375,-0.35546875,5.765625,-18.6953125
2449453844000,-2.419921875,3.140625,-0.939453125,-0.35546875,6.05859375,-18.67578125
2449456310000,-2.119140625,2.74609375,-1.0390625,-0.46875,6.44140625,-18.48828125
2449458826000,-1.92578125,2.37890625,-1.12890625,-0.8828125,6.76953125,-17.75390625
2449461338000,-1.833984375,2.03515625,-1.22265625,-1.44921875,7.0859375,-16.87109375
2449463796000,-1.83984375,1.716796875,-1.2734375,-1.47265625,7.0859375,-16.83203125
2449466283000,-1.9375,1.427734375,-1.337890625,-2.06640625,7.1875,-15.97265625
2449471290000,-2.32421875,0.916015625,-1.396484375,-2.10546875,7.1796875,-15.91796875
2449474015000,-2.56640625,0.669921875,-1.416015625,-2.6796875,6.93359375,-15.23046875
2449476176000,-2.833984375,0.43359375,-1.427734375,-3.23046875,6.390625,-14.69140625
2449478797000,-3.107421875,0.1875,-1.416015625,-3.60546875,5.60546875,-14.0703125
2449481200000,-3.390625,-0.07421875,-1.384765625,-3.8125,4.73828125,-13.3046875
2449483758000,-3.64453125,-0.341796875,-1.3359375,-3.8125,4.70703125,-13.296875
2449486314000,-3.900390625,-0.607421875,-1.265625,-4.1328125,3.69140625,-12.4609375
2449488690000,-4.130859375,-0.861328125,-1.177734375,-4.59375,2.62109375,-11.37890625
2449491214000,-4.333984375,-1.130859375,-1.107421875,-4.5859375,2.58203125,-11.39453125
